[52.29.124.19] out: servers started
[52.33.220.84] out:     return sock.send(data, flags)
[52.33.220.84] out: error: [Errno 104] Connection reset by peer
[52.33.220.84] out: <Greenlet at 0x7fa54079a230: _handle> failed with error
[52.33.220.84] out: 
[54.233.93.81] out: Traceback (most recent call last):
[54.233.93.81] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[54.233.93.81] out:     result = self._run(*self.args, **self.kwargs)
[54.233.93.81] out:   File "honest_party_test_EC2.py", line 85, in _handle
[54.233.93.81] out:     s.sendall(struct.pack('<I', len(content)) + content)
[54.233.93.81] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[54.233.93.81] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[54.233.93.81] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 435, in send
[54.233.93.81] out:     return sock.send(data, flags)
[54.233.93.81] out: error: [Errno 104] Connection reset by peer
[54.233.93.81] out: <Greenlet at 0x7f66fd252230: _handle> failed with error
[54.233.93.81] out: 
[52.31.171.198] out: error: [Errno 104] Connection reset by peer
[52.31.171.198] out: <Greenlet at 0x7f7507f82d70: _handle> failed with error
[52.31.171.198] out: 
[52.29.152.138] out: <Greenlet at 0x7f18605930f0: _handle> failed with error
[52.29.152.138] out: 
[52.29.125.245] out: Traceback (most recent call last):
[52.29.125.245] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.29.125.245] out:     result = self._run(*self.args, **self.kwargs)
[52.29.125.245] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.29.125.245] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.29.125.245] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.29.125.245] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.29.125.245] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.29.125.245] out:     return sock.send(data, flags)
[52.29.125.245] out: error: [Errno 104] Connection reset by peer
[52.29.125.245] out: <Greenlet at 0x7f5d1c0a9050: _handle> failed with error
[52.29.125.245] out: 
[52.33.214.97] out: <Greenlet at 0x7f03857f5230: _handle> failed with error
[52.33.214.97] out: 
[54.174.96.1] out: Traceback (most recent call last):
[54.174.96.1] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[54.174.96.1] out:     result = self._run(*self.args, **self.kwargs)
[54.174.96.1] out:   File "honest_party_test_EC2.py", line 85, in _handle
[54.174.96.1] out:     s.sendall(struct.pack('<I', len(content)) + content)
[54.174.96.1] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[54.174.96.1] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[54.174.96.1] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 435, in send
[54.174.96.1] out:     return sock.send(data, flags)
[54.174.96.1] out: error: [Errno 104] Connection reset by peer
[52.192.177.52] out: Traceback (most recent call last):
[52.192.177.52] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.192.177.52] out:     result = self._run(*self.args, **self.kwargs)
[52.192.177.52] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.192.177.52] out:     s.sendall(struct.pack('<I', len(content)) + content)
[54.233.81.185] out: Traceback (most recent call last):
[52.192.177.52] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[54.233.81.185] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.192.177.52] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.192.177.52] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 435, in send
[54.233.81.185] out:     result = self._run(*self.args, **self.kwargs)
[52.192.177.52] out:     return sock.send(data, flags)
[52.192.177.52] out: error: [Errno 104] Connection reset by peer
[54.233.81.185] out:   File "honest_party_test_EC2.py", line 85, in _handle
[54.233.81.185] out:     s.sendall(struct.pack('<I', len(content)) + content)
[54.233.81.185] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[54.233.81.185] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[54.233.81.185] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[54.233.81.185] out:     return sock.send(data, flags)
[54.233.81.185] out: error: [Errno 104] Connection reset by peer
[52.69.201.55] out: Traceback (most recent call last):
[52.69.201.55] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.69.201.55] out:     result = self._run(*self.args, **self.kwargs)
[52.69.201.55] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.69.201.55] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.69.201.55] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.69.201.55] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.69.201.55] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.69.201.55] out:     return sock.send(data, flags)
[52.69.201.55] out: error: [Errno 104] Connection reset by peer
[52.69.201.55] out: <Greenlet at 0x7ff107a16f50: _handle> failed with error
[52.69.201.55] out: 
[52.31.145.45] out: Traceback (most recent call last):
[52.31.145.45] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.31.145.45] out:     result = self._run(*self.args, **self.kwargs)
[52.31.145.45] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.31.145.45] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.31.145.45] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.31.145.45] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.31.145.45] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.31.145.45] out:     return sock.send(data, flags)
[52.31.145.45] out: error: [Errno 104] Connection reset by peer
[52.31.145.45] out: <Greenlet at 0x7fe7cc14c870: _handle> failed with error
[52.31.145.45] out: 
[52.192.177.62] out: <Greenlet at 0x7fb4d32decd0: _handle> failed with error
[52.192.177.62] out: 
[54.169.236.174] out: error: [Errno 104] Connection reset by peer
[54.169.236.174] out: <Greenlet at 0x7fedae058730: _handle> failed with error
[54.169.236.174] out: 
[54.207.32.214] out: error: [Errno 104] Connection reset by peer
[54.207.32.214] out: <Greenlet at 0x7f28b68e50f0: _handle> failed with error
[54.207.32.214] out: 
[52.33.233.86] out: Traceback (most recent call last):
[52.33.233.86] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.33.233.86] out:     result = self._run(*self.args, **self.kwargs)
[52.33.233.86] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.33.233.86] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.33.233.86] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.33.233.86] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.33.233.86] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.33.233.86] out:     return sock.send(data, flags)
[52.33.233.86] out: error: [Errno 104] Connection reset by peer
[52.33.233.86] out: <Greenlet at 0x7fdb19d21230: _handle> failed with error
[52.33.233.86] out: 
[52.33.202.130] out: Traceback (most recent call last):
[52.33.202.130] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.33.202.130] out:     result = self._run(*self.args, **self.kwargs)
[52.33.202.130] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.33.202.130] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.33.202.130] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.33.202.130] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.33.202.130] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.33.202.130] out:     return sock.send(data, flags)
[52.33.202.130] out: error: [Errno 104] Connection reset by peer
[54.233.88.21] out: <Greenlet at 0x7fe46d2567d0: _handle> failed with error
[54.233.88.21] out: 
[52.31.146.140] out: Traceback (most recent call last):
[52.31.146.140] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.31.146.140] out:     result = self._run(*self.args, **self.kwargs)
[52.31.146.140] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.31.146.140] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.31.146.140] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.31.146.140] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.31.146.140] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.31.146.140] out:     return sock.send(data, flags)
[52.31.146.140] out: error: [Errno 104] Connection reset by peer
[52.31.146.140] out: <Greenlet at 0x7f0ab0472b90: _handle> failed with error
[52.31.146.140] out: 
[52.33.202.130] out: <Greenlet at 0x7f4780252230: _handle> failed with error
[54.174.96.1] out: <Greenlet at 0x7f08fde7c9b0: _handle> failed with error
[52.33.202.130] out: 
[54.174.96.1] out: 
[52.29.147.46] out: Traceback (most recent call last):
[52.29.147.46] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.29.147.46] out:     result = self._run(*self.args, **self.kwargs)
[52.29.147.46] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.29.147.46] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.29.147.46] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.29.147.46] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.29.147.46] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.29.147.46] out:     return sock.send(data, flags)
[52.29.147.46] out: error: [Errno 104] Connection reset by peer
[54.179.130.182] out: Traceback (most recent call last):
[54.179.130.182] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[54.179.130.182] out:     result = self._run(*self.args, **self.kwargs)
[54.179.130.182] out:   File "honest_party_test_EC2.py", line 85, in _handle
[54.179.130.182] out:     s.sendall(struct.pack('<I', len(content)) + content)
[54.179.130.182] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[54.179.130.182] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[54.179.130.182] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 435, in send
[54.179.130.182] out:     return sock.send(data, flags)
[54.179.130.182] out: error: [Errno 104] Connection reset by peer
[54.233.95.71] out: Traceback (most recent call last):
[54.233.95.71] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[54.233.95.71] out:     result = self._run(*self.args, **self.kwargs)
[54.233.95.71] out:   File "honest_party_test_EC2.py", line 85, in _handle
[54.233.95.71] out:     s.sendall(struct.pack('<I', len(content)) + content)
[54.233.95.71] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[54.233.95.71] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[54.233.95.71] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 435, in send
[54.233.95.71] out:     return sock.send(data, flags)
[54.233.95.71] out: error: [Errno 104] Connection reset by peer
[54.232.249.250] out: error: [Errno 104] Connection reset by peer
[54.232.249.250] out: <Greenlet at 0x7f1e5c8dc230: _handle> failed with error
[54.232.249.250] out: 
[54.179.131.85] out: Traceback (most recent call last):
[54.179.131.85] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[54.179.131.85] out:     result = self._run(*self.args, **self.kwargs)
[54.179.131.85] out:   File "honest_party_test_EC2.py", line 85, in _handle
[54.179.131.85] out:     s.sendall(struct.pack('<I', len(content)) + content)
[54.179.131.85] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[54.179.131.85] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[54.179.131.85] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[54.179.131.85] out:     return sock.send(data, flags)
[54.179.131.85] out: error: [Errno 104] Connection reset by peer
[54.179.131.85] out: <Greenlet at 0x7f76eae5c730: _handle> failed with error
[54.179.131.85] out: 
[52.192.176.242] out: Traceback (most recent call last):
[52.192.176.242] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.192.176.242] out:     result = self._run(*self.args, **self.kwargs)
[52.29.133.234] out: Traceback (most recent call last):
[52.192.176.242] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.192.176.242] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.29.133.234] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.192.176.242] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.29.133.234] out:     result = self._run(*self.args, **self.kwargs)
[52.192.176.242] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.31.145.254] out: Traceback (most recent call last):
[52.29.133.234] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.192.176.242] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 435, in send
[52.31.145.254] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.29.133.234] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.192.176.242] out:     return sock.send(data, flags)
[52.31.145.254] out:     result = self._run(*self.args, **self.kwargs)
[52.29.133.234] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.192.176.242] out: error: [Errno 104] Connection reset by peer
[52.31.145.254] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.29.133.234] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.31.145.254] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.29.133.234] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.31.145.254] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.29.133.234] out:     return sock.send(data, flags)
[52.31.145.254] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.29.133.234] out: error: [Errno 104] Connection reset by peer
[52.31.145.254] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.31.145.254] out:     return sock.send(data, flags)
[52.31.171.194] out: Traceback (most recent call last):
[52.31.145.254] out: error: [Errno 104] Connection reset by peer
[52.31.171.194] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.31.171.194] out:     result = self._run(*self.args, **self.kwargs)
[52.31.171.194] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.31.171.194] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.31.171.194] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.31.171.194] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.31.171.194] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.31.171.194] out:     return sock.send(data, flags)
[52.31.171.194] out: error: [Errno 104] Connection reset by peer
[52.31.171.194] out: <Greenlet at 0x7fe3881912d0: _handle> failed with error
[52.31.171.194] out: 
[52.31.124.225] out: Traceback (most recent call last):
[52.31.124.225] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.31.124.225] out:     result = self._run(*self.args, **self.kwargs)
[52.31.124.225] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.31.124.225] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.31.124.225] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.31.124.225] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.31.124.225] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 435, in send
[52.31.124.225] out:     return sock.send(data, flags)
[52.31.124.225] out: error: [Errno 104] Connection reset by peer
[52.31.124.225] out: <Greenlet at 0x7f826a62c4b0: _handle> failed with error
[52.31.124.225] out: 
[54.233.89.23] out: <Greenlet at 0x7f374837b7d0: _handle> failed with error
[54.233.89.23] out: 
[52.29.133.9] out: Traceback (most recent call last):
[52.29.133.9] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.29.133.9] out:     result = self._run(*self.args, **self.kwargs)
[52.29.133.9] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.29.133.9] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.29.133.9] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.29.133.9] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.29.133.9] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.29.133.9] out:     return sock.send(data, flags)
[52.192.177.52] out: <Greenlet at 0x7fcade46cf50: _handle> failed with error
[52.192.177.52] out: 
[54.179.128.231] out: Traceback (most recent call last):
[54.179.128.231] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[54.179.128.231] out:     result = self._run(*self.args, **self.kwargs)
[54.179.128.231] out:   File "honest_party_test_EC2.py", line 85, in _handle
[54.179.128.231] out:     s.sendall(struct.pack('<I', len(content)) + content)
[54.179.128.231] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[54.179.128.231] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.192.161.15] out: Traceback (most recent call last):
[54.179.128.231] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[54.179.128.231] out:     return sock.send(data, flags)
[54.179.128.231] out: error: [Errno 104] Connection reset by peer
[52.192.161.15] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.192.161.15] out:     result = self._run(*self.args, **self.kwargs)
[52.192.161.15] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.192.161.15] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.192.161.15] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.192.175.254] out: Traceback (most recent call last):
[52.192.175.254] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.192.175.254] out:     result = self._run(*self.args, **self.kwargs)
[52.192.175.254] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.192.175.254] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.192.175.254] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.192.175.254] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.192.175.254] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.192.175.254] out:     return sock.send(data, flags)
[52.192.175.254] out: error: [Errno 104] Connection reset by peer
[52.192.161.15] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.192.161.15] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.192.161.15] out:     return sock.send(data, flags)
[52.192.161.15] out: error: [Errno 104] Connection reset by peer
[52.192.161.15] out: <Greenlet at 0x7fcbbd28fc30: _handle> failed with error
[52.192.161.15] out: 
[54.233.83.182] out: Traceback (most recent call last):
[54.233.83.182] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[54.233.83.182] out:     result = self._run(*self.args, **self.kwargs)
[54.233.83.182] out:   File "honest_party_test_EC2.py", line 85, in _handle
[54.233.83.182] out:     s.sendall(struct.pack('<I', len(content)) + content)
[54.233.83.182] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[54.233.83.182] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[54.233.83.182] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[54.233.83.182] out:     return sock.send(data, flags)
[54.233.83.182] out: error: [Errno 104] Connection reset by peer
[54.233.83.182] out: <Greenlet at 0x7f337ed5e230: _handle> failed with error
[54.233.83.182] out: 
[52.33.233.138] out: Traceback (most recent call last):
[52.33.233.138] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.33.233.138] out:     result = self._run(*self.args, **self.kwargs)
[52.33.233.138] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.33.233.138] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.33.233.138] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.33.233.138] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.33.233.138] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.33.233.138] out:     return sock.send(data, flags)
[52.33.233.138] out: error: [Errno 104] Connection reset by peer
[52.33.233.78] out: Traceback (most recent call last):
[52.33.233.78] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.33.233.78] out:     result = self._run(*self.args, **self.kwargs)
[52.33.233.78] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.33.233.78] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.33.233.78] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.33.233.78] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.33.233.78] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.33.233.78] out:     return sock.send(data, flags)
[52.33.233.78] out: error: [Errno 104] Connection reset by peer
[52.33.233.78] out: <Greenlet at 0x7f01c0de3230: _handle> failed with error
[52.33.233.78] out: 
[52.192.178.31] out: Traceback (most recent call last):
[52.192.178.31] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.192.178.31] out:     result = self._run(*self.args, **self.kwargs)
[52.192.178.31] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.192.178.31] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.192.178.31] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.192.178.31] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.192.178.31] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 435, in send
[52.192.178.31] out:     return sock.send(data, flags)
[52.192.178.31] out: error: [Errno 104] Connection reset by peer
[54.169.236.16] out: Traceback (most recent call last):
[54.169.236.16] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[54.169.236.16] out:     result = self._run(*self.args, **self.kwargs)
[54.169.236.16] out:   File "honest_party_test_EC2.py", line 85, in _handle
[54.169.236.16] out:     s.sendall(struct.pack('<I', len(content)) + content)
[54.169.236.16] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[54.169.236.16] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[54.169.236.16] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[54.169.236.16] out:     return sock.send(data, flags)
[54.169.236.16] out: error: [Errno 104] Connection reset by peer
[54.169.236.16] out: <Greenlet at 0x7f0a75f639b0: _handle> failed with error
[54.169.236.16] out: 
[52.33.233.138] out: <Greenlet at 0x7f7d621a1230: _handle> failed with error
[52.33.233.138] out: 
[54.233.81.185] out: <Greenlet at 0x7f6e428a27d0: _handle> failed with error
[54.233.81.185] out: 
[54.169.243.16] out: Traceback (most recent call last):
[54.169.243.16] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[54.169.243.16] out:     result = self._run(*self.args, **self.kwargs)
[54.169.243.16] out:   File "honest_party_test_EC2.py", line 85, in _handle
[54.169.243.16] out:     s.sendall(struct.pack('<I', len(content)) + content)
[54.169.243.16] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[54.169.243.16] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[54.169.243.16] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[54.169.243.16] out:     return sock.send(data, flags)
[52.192.177.178] out: Traceback (most recent call last):
[52.192.177.178] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.192.177.178] out:     result = self._run(*self.args, **self.kwargs)
[52.192.177.178] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.192.177.178] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.192.177.178] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.192.177.178] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.192.177.178] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.192.177.178] out:     return sock.send(data, flags)
[52.192.177.178] out: error: [Errno 104] Connection reset by peer
[52.192.177.178] out: <Greenlet at 0x7ff6ad23b870: _handle> failed with error
[52.192.177.178] out: 
[52.192.176.242] out: <Greenlet at 0x7fce0dce8410: _handle> failed with error
[52.192.176.242] out: 
[52.29.147.46] out: <Greenlet at 0x7f4cdb5e1f50: _handle> failed with error
[52.29.147.46] out: 
[52.29.133.234] out: <Greenlet at 0x7f892fd4ff50: _handle> failed with error
[52.29.133.234] out: 
[54.169.236.2] out: Traceback (most recent call last):
[54.169.236.2] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[54.169.236.2] out:     result = self._run(*self.args, **self.kwargs)
[54.169.236.2] out:   File "honest_party_test_EC2.py", line 85, in _handle
[54.169.236.2] out:     s.sendall(struct.pack('<I', len(content)) + content)
[54.169.236.2] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[54.169.236.2] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[54.169.236.2] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 435, in send
[54.169.236.2] out:     return sock.send(data, flags)
[54.169.236.2] out: error: [Errno 104] Connection reset by peer
[54.169.236.2] out: <Greenlet at 0x7f2322319730: _handle> failed with error
[54.169.236.2] out: 
[52.31.145.59] out: Traceback (most recent call last):
[52.31.145.59] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.31.145.59] out:     result = self._run(*self.args, **self.kwargs)
[52.31.145.59] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.31.145.59] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.31.145.59] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.31.145.59] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.31.145.59] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.31.145.59] out:     return sock.send(data, flags)
[52.31.145.59] out: error: [Errno 104] Connection reset by peer
[52.31.144.8] out: Traceback (most recent call last):
[52.31.144.8] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.31.144.8] out:     result = self._run(*self.args, **self.kwargs)
[52.31.144.8] out:   File "honest_party_test_EC2.py", line 85, in _handle
[52.31.144.8] out:     s.sendall(struct.pack('<I', len(content)) + content)
[52.31.144.8] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.31.144.8] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.31.144.8] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 443, in send
[52.192.175.254] out: <Greenlet at 0x7f372b1d85f0: _handle> failed with error
[52.192.175.254] out: 
[52.29.133.9] out: error: [Errno 104] Connection reset by peer
