[54.207.93.82] out: servers started
[54.169.246.15] out: timestampE (49, 1447172206.105979)
[52.16.85.22] out: [34] synced transactions.
[52.16.85.22] out: timestampE (34, 1447172206.006023)
[54.236.248.119] out: [18] synced transactions.
[54.236.248.119] out: timestampE (18, 1447172206.178190)
[52.23.168.188] out: [23] synced transactions.
[52.23.168.188] out: timestampE (23, 1447172206.260939)
[107.21.5.236] out: [21] synced transactions.
[107.21.5.236] out: timestampE (21, 1447172206.266855)
[52.31.124.103] out: [37] synced transactions.
[52.31.124.103] out: timestampE (37, 1447172206.275558)
[52.29.137.216] out: [40] synced transactions.
[52.29.137.216] out: timestampE (40, 1447172206.122630)
[52.91.97.171] out: [19] synced transactions.
[52.91.97.171] out: timestampE (19, 1447172206.244081)
[54.179.157.121] out: [54] synced transactions.
[54.179.157.121] out: timestampE (54, 1447172206.281726)
[52.28.65.114] out: [44] synced transactions.
[52.28.65.114] out: timestampE (44, 1447172206.307364)
[54.179.164.162] out: [53] synced transactions.
[54.179.164.162] out: timestampE (53, 1447172206.344493)
[52.24.127.191] out: [4] synced transactions.
[52.24.127.191] out: timestampE (4, 1447172206.190415)
[52.29.95.105] out: [47] synced transactions.
[52.29.95.105] out: timestampE (47, 1447172206.604948)
[52.31.39.64] out: [36] synced transactions.
[52.31.39.64] out: timestampE (36, 1447172206.144974)
[52.29.145.149] out: [46] synced transactions.
[52.29.145.149] out: timestampE (46, 1447172206.300581)
[52.30.176.61] out: [39] synced transactions.
[52.30.176.61] out: timestampE (39, 1447172206.224579)
[52.9.74.240] out: [12] synced transactions.
[52.9.74.240] out: timestampE (12, 1447172206.449267)
[54.209.228.153] out: [17] synced transactions.
[54.209.228.153] out: timestampE (17, 1447172207.300767)
[52.8.19.154] out: [10] synced transactions.
[52.8.19.154] out: timestampE (10, 1447172206.771187)
[52.9.74.239] out: [14] synced transactions.
[52.9.74.239] out: timestampE (14, 1447172206.551687)
[52.31.164.91] out: [35] synced transactions.
[52.31.164.91] out: timestampE (35, 1447172206.448354)
[52.9.72.86] out: [9] synced transactions.
[52.9.72.86] out: timestampE (9, 1447172206.740509)
[52.192.55.120] out: [59] synced transactions.
[52.192.55.120] out: timestampE (59, 1447172206.656308)
[52.9.74.241] out: [13] synced transactions.
[52.9.74.241] out: timestampE (13, 1447172206.707290)
[52.19.164.11] out: [32] synced transactions.
[52.19.164.11] out: timestampE (32, 1447172207.579243)
[52.29.120.70] out: [42] synced transactions.
[52.29.120.70] out: timestampE (42, 1447172206.642401)
[52.29.43.33] out: [45] synced transactions.
[52.29.43.33] out: timestampE (45, 1447172206.749883)
[52.192.75.43] out: [60] synced transactions.
[52.192.75.43] out: timestampE (60, 1447172206.850853)
[52.8.92.220] out: [15] synced transactions.
[52.8.92.220] out: timestampE (15, 1447172207.456705)
[52.17.24.113] out: [33] synced transactions.
[52.17.24.113] out: timestampE (33, 1447172206.889945)
[52.26.214.226] out: [7] synced transactions.
[52.26.214.226] out: timestampE (7, 1447172206.990987)
[52.69.197.55] out: [58] synced transactions.
[52.69.197.55] out: timestampE (58, 1447172206.760927)
[54.169.246.32] out: [50] synced transactions.
[54.169.246.32] out: timestampE (50, 1447172206.693549)
[52.9.64.216] out: [8] synced transactions.
[52.9.64.216] out: timestampE (8, 1447172206.913760)
[52.33.103.236] out: [3] synced transactions.
[52.33.103.236] out: timestampE (3, 1447172206.879091)
[52.69.97.238] out: [57] synced transactions.
[52.69.97.238] out: timestampE (57, 1447172206.930474)
[52.9.74.238] out: [11] synced transactions.
[52.9.74.238] out: timestampE (11, 1447172207.107008)
[52.69.246.137] out: [63] synced transactions.
[52.69.246.137] out: timestampE (63, 1447172206.861469)
[52.69.156.69] out: [62] synced transactions.
[52.69.156.69] out: timestampE (62, 1447172207.136140)
[54.179.135.65] out: [52] synced transactions.
[54.179.135.65] out: timestampE (52, 1447172206.838293)
[52.69.80.131] out: [56] synced transactions.
[52.69.80.131] out: timestampE (56, 1447172207.773543)
[54.169.248.67] out: [48] synced transactions.
[54.169.248.67] out: timestampE (48, 1447172207.727929)
[54.232.199.192] out: [25] synced transactions.
[54.232.199.192] out: timestampE (25, 1447172208.005226)
[54.169.238.113] out: [51] synced transactions.
[54.169.238.113] out: timestampE (51, 1447172208.093634)
[52.25.82.27] out: [0] synced transactions.
[52.25.82.27] out: timestampE (0, 1447172208.463784)
[52.31.41.124] out: [38] synced transactions.
[52.31.41.124] out: timestampE (38, 1447172208.723552)
[54.233.107.89] out: [29] synced transactions.
[54.233.107.89] out: timestampE (29, 1447172209.765639)
[52.33.208.21] out: [5] synced transactions.
[52.33.208.21] out: timestampE (5, 1447172209.657473)
[52.25.56.120] out: [2] synced transactions.
[52.25.56.120] out: timestampE (2, 1447172209.928019)
[54.233.97.117] out: [27] synced transactions.
[54.233.97.117] out: timestampE (27, 1447172210.601757)
[52.192.140.223] out: [61] synced transactions.
[52.192.140.223] out: timestampE (61, 1447172211.142071)
[54.232.250.8] out: [28] synced transactions.
[54.232.250.8] out: timestampE (28, 1447172211.055317)
[107.21.6.4] out: [20] synced transactions.
[107.21.6.4] out: timestampE (20, 1447172210.982394)
[54.169.212.80] out: [55] synced transactions.
[54.169.212.80] out: timestampE (55, 1447172210.706032)
[54.94.243.208] out: [26] synced transactions.
[54.94.243.208] out: timestampE (26, 1447172211.929526)
[54.232.218.195] out: [31] synced transactions.
[54.232.218.195] out: timestampE (31, 1447172212.055737)
[54.233.104.96] out: [30] synced transactions.
[54.233.104.96] out: timestampE (30, 1447172212.341271)
[54.207.93.82] out: [24] synced transactions.
[54.207.93.82] out: timestampE (24, 1447172212.842379)
[54.208.194.6] out: [16] synced transactions.
[54.208.194.6] out: timestampE (16, 1447172231.400731)

