[52.31.124.103] out: servers started
[52.32.155.30] out: timestampE (1, 1447177107.334396)
[52.192.75.43] out: [60] synced transactions.
[52.192.75.43] out: timestampE (60, 1447177107.662969)
[52.69.246.137] out: [63] synced transactions.
[52.69.246.137] out: timestampE (63, 1447177107.371606)
[52.17.24.113] out: [33] synced transactions.
[52.17.24.113] out: timestampE (33, 1447177107.884264)
[52.8.19.154] out: [10] synced transactions.
[52.8.19.154] out: timestampE (10, 1447177108.164267)
[52.9.74.241] out: [13] synced transactions.
[52.9.74.241] out: timestampE (13, 1447177108.051346)
[52.31.164.91] out: [35] synced transactions.
[52.31.164.91] out: timestampE (35, 1447177108.795547)
[52.91.78.88] out: [22] synced transactions.
[52.91.78.88] out: timestampE (22, 1447177112.945736)
[52.29.137.216] out: [40] synced transactions.
[52.29.137.216] out: timestampE (40, 1447177151.396446)
[52.26.214.226] out: [7] synced transactions.
[52.26.214.226] out: timestampE (7, 1447177155.513134)
[54.179.135.65] out: [52] synced transactions.
[54.179.135.65] out: timestampE (52, 1447177192.025717)
[54.208.194.6] out: [16] synced transactions.
[54.208.194.6] out: timestampE (16, 1447177196.691105)
[54.169.246.15] out: [49] synced transactions.
[54.169.246.15] out: timestampE (49, 1447177197.901338)
[54.179.164.162] out: [53] synced transactions.
[54.179.164.162] out: timestampE (53, 1447177207.782526)
[54.179.157.121] out: [54] synced transactions.
[54.179.157.121] out: timestampE (54, 1447177208.935876)
[54.207.93.82] out: [24] synced transactions.
[54.207.93.82] out: timestampE (24, 1447177214.571457)
[54.94.243.208] out: [26] synced transactions.
[54.94.243.208] out: timestampE (26, 1447177215.782487)
[54.232.199.192] out: [25] synced transactions.
[54.232.199.192] out: timestampE (25, 1447177215.714386)
[54.232.250.8] out: [28] synced transactions.
[54.232.250.8] out: timestampE (28, 1447177215.921274)
[54.233.104.96] out: [30] synced transactions.
[54.233.104.96] out: timestampE (30, 1447177216.365223)
[54.169.248.67] out: [48] synced transactions.
[54.169.248.67] out: timestampE (48, 1447177216.369285)
[54.233.107.89] out: [29] synced transactions.
[54.233.107.89] out: timestampE (29, 1447177216.723990)
[54.232.218.195] out: [31] synced transactions.
[54.232.218.195] out: timestampE (31, 1447177216.666163)
[54.169.246.32] out: [50] synced transactions.
[54.169.246.32] out: timestampE (50, 1447177216.364659)
[54.169.212.80] out: [55] synced transactions.
[54.169.212.80] out: timestampE (55, 1447177216.929115)
[54.169.238.113] out: [51] synced transactions.
[54.169.238.113] out: timestampE (51, 1447177217.633403)
[54.233.97.117] out: [27] synced transactions.
[54.233.97.117] out: timestampE (27, 1447177219.365225)
[107.21.6.4] out: [20] synced transactions.
[107.21.6.4] out: timestampE (20, 1447177249.325866)
